@relation 'featureTraining_1-weka.filters.unsupervised.attribute.NumericToNominal-R1-4,9-weka.filters.unsupervised.attribute.NominalToString-C1-4,9'

@attribute geid string
@attribute gseason string
@attribute gweek string
@attribute htid string
@attribute hthwr numeric
@attribute htowr numeric
@attribute hthtor numeric
@attribute hthtop numeric
@attribute atid string
@attribute atawr numeric
@attribute atowr numeric
@attribute atator numeric
@attribute atatop numeric
@attribute gw {h,a}

@data
2013092207,2013,3,23,0.75,0.625,1.125,0.503819,29,0,0.25,2.5,0.450347,h
2013092208,2013,3,8,0.625,0.5,1.75,0.460902,16,0.375,0.3125,1.375,0.552049,h
2013092209,2013,3,28,0.625,0.5625,1,0.507016,18,0.375,0.3125,1.875,0.502567,a
2013092210,2013,3,22,0.375,0.4375,1.5,0.510672,27,0.25,0.5,2.25,0.438889,h
2013092211,2013,3,30,0.625,0.5625,0.75,0.511736,6,0.625,0.75,1.875,0.499538,a
2013092212,2013,3,31,1,0.75,1.125,0.562292,7,0,0.0625,1.375,0.464156,h
2013092213,2013,3,4,0.375,0.375,2,0.493592,17,0.75,0.6875,1,0.540972,a
2013092300,2013,3,13,1,0.9375,1.375,0.557431,15,0.125,0.3125,1.625,0.505764,h
2013092600,2013,4,32,0.375,0.375,1.625,0.470415,30,0.625,0.625,1.75,0.499377,a
2013092900,2013,4,9,0.625,0.4375,1.875,0.509479,1,0.375,0.5625,1.5,0.485273,h
2013092901,2013,4,3,0.625,0.4375,1.125,0.492951,2,0.625,0.625,2.375,0.527708,h
2013092902,2013,4,18,0.375,0.375,2.375,0.536954,17,0.625,0.625,1.375,0.535451,h
2013092903,2013,4,5,0.625,0.625,1.625,0.544239,31,0.625,0.8125,1.25,0.49496,a
2013092904,2013,4,7,0.125,0.0625,2.375,0.450104,6,0.75,0.8125,1.5,0.520997,a
2013092905,2013,4,14,0.375,0.3125,2,0.531771,27,0.125,0.4375,2.625,0.42184,h
2013092906,2013,4,20,0.75,0.5,1.375,0.478264,4,0.375,0.375,2.75,0.522537,h
2013092907,2013,4,24,0.25,0.375,1.5,0.504444,29,0.125,0.3125,2.625,0.43125,a
2013092908,2013,4,8,0.625,0.5,1.5,0.473899,12,0.25,0.375,2.75,0.510774,h
2013092909,2013,4,13,1,0.9375,1.25,0.548993,26,0.25,0.125,1.5,0.490972,h
2013092910,2013,4,15,0.375,0.25,1.875,0.518161,28,0.625,0.625,1.125,0.509028,a
2013092911,2013,4,16,0.375,0.375,1.75,0.4766,25,0.375,0.5,1.125,0.507083,h
2013092912,2013,4,21,0.75,0.625,1.375,0.503611,11,0.875,0.875,1.375,0.525903,a
2013093000,2013,4,23,0.75,0.625,1.125,0.512951,10,0.375,0.5,1.625,0.460556,h
2013100300,2013,5,3,0.625,0.4375,1,0.498021,9,0.125,0.375,1.75,0.467638,h
2013100600,2013,5,17,0.5,0.5625,2,0.482611,23,0.625,0.6875,1.625,0.523614,a
2013100601,2013,5,2,0.75,0.6875,1.125,0.505313,11,0.75,0.8125,1.375,0.515382,h
2013100602,2013,5,19,1,0.75,0.875,0.526458,18,0.25,0.3125,1.75,0.500313,h
2013100603,2013,5,6,0.875,0.8125,1,0.522569,31,0.5,0.75,1.125,0.485793,h
2013100604,2013,5,10,0.625,0.5,1.125,0.45941,1,0.5,0.625,1.5,0.515551,a
2013100605,2013,5,27,0.625,0.375,1.875,0.499479,26,0.375,0.1875,1.25,0.502708,a
2013100606,2013,5,32,0.375,0.375,1.5,0.490589,7,0,0.0625,1.625,0.455026,h
2013100607,2013,5,8,0.5,0.4375,1.75,0.471122,14,0.375,0.375,1.125,0.481651,a
2013100608,2013,5,29,0.5,0.3125,2.125,0.500964,22,0.5,0.4375,1.125,0.532257,h
2013100609,2013,5,25,0.625,0.5,1.25,0.515505,13,1,1,1.5,0.521319,a
2013100610,2013,5,15,0.375,0.25,1.5,0.514306,16,0.375,0.375,1.75,0.552778,h
2013100611,2013,5,30,0.75,0.6875,0.375,0.508368,5,0.5,0.5625,1.5,0.527872,h
2013100700,2013,5,21,0.625,0.5625,1.125,0.528368,12,0.375,0.4375,2.5,0.495625,a
2013101000,2013,6,17,0.5,0.5625,1.625,0.502507,27,0,0.3125,2.75,0.420556,h
2013101300,2013,6,1,0.625,0.5625,0.875,0.461736,19,0.5,0.75,1.75,0.496146,a
2013101301,2013,6,9,0.5,0.3125,2,0.482967,2,0.625,0.6875,2.25,0.540956,a
2013101302,2013,6,3,0.5,0.375,1.25,0.492569,18,0.375,0.375,1.375,0.517118,a
2013101303,2013,6,5,0.625,0.5625,1.75,0.550801,32,0.5,0.4375,1,0.463403,a
2013101304,2013,6,14,0.5,0.4375,1.625,0.514757,15,0.125,0.25,1.625,0.500694,h
2013101305,2013,6,20,0.625,0.4375,1.375,0.458368,22,0.625,0.5,0.875,0.531875,a
2013101306,2013,6,12,0.5,0.4375,2.375,0.529306,4,0.5,0.4375,2.625,0.534759,a
2013101307,2013,6,24,0.125,0.3125,1.375,0.518924,26,0.5,0.25,1.125,0.487569,a
2013101308,2013,6,13,1,1,1.5,0.535486,7,0,0.0625,1.75,0.455963,h
2013101309,2013,6,31,1,0.75,1.125,0.577639,8,0.375,0.4375,1,0.494693,h
2013101310,2013,6,11,0.875,0.8125,0.875,0.500729,23,0.5,0.625,1.75,0.527572,h
2013101311,2013,6,30,0.75,0.6875,0.5,0.51316,29,0.125,0.3125,2.875,0.429549,h
2013101312,2013,6,25,0.625,0.5,1.25,0.499301,28,0.5,0.5625,1.375,0.513646,h
2013101400,2013,6,16,0.5,0.4375,1,0.486878,6,0.625,0.75,1.5,0.500313,h
2013101700,2013,7,29,0.375,0.25,2.125,0.509098,31,0.625,0.8125,1.25,0.485133,a
2013102000,2013,7,21,0.625,0.5625,1.25,0.506424,24,0.375,0.25,1.875,0.495092,h
2013102001,2013,7,22,0.5,0.5625,1.375,0.52963,32,0.5,0.4375,1.25,0.451042,h
2013102002,2013,7,18,0.25,0.3125,2.25,0.536537,2,0.75,0.75,1.75,0.531443,a
2013102003,2013,7,19,1,0.75,0.625,0.534375,3,0.25,0.375,1.625,0.468414,h
2013102004,2013,7,7,0.125,0.0625,2.125,0.446979,16,0.5,0.5,1.625,0.566597,a
2013102005,2013,7,14,0.625,0.5,1.375,0.517187,5,0.375,0.5,1.375,0.520928,h
2013102006,2013,7,10,0.5,0.4375,1.5,0.466042,9,0.25,0.375,1.625,0.481145,a
2013102007,2013,7,12,0.5,0.4375,2.5,0.541834,11,0.75,0.8125,1.25,0.486881,h
2013102008,2013,7,26,0,0.25,2.625,0.419271,25,0.5,0.5625,1.25,0.499097,a
2013102009,2013,7,28,0.625,0.5625,1,0.518405,17,0.5,0.5,1.375,0.514757,h
2013102010,2013,7,8,0.5,0.4375,2,0.462049,30,0.625,0.6875,1.75,0.496946,a
2013102011,2013,7,4,0.375,0.4375,2.125,0.489009,1,0.375,0.5,1.5,0.510238,h
2013102012,2013,7,6,0.875,0.75,1,0.515139,13,0.875,0.9375,1.5,0.525069,h
2013102100,2013,7,27,0.625,0.3125,1.75,0.501493,20,0.25,0.4375,2.25,0.437431,h
2013102400,2013,8,24,0.125,0.25,1.5,0.501632,22,0.625,0.5625,0.875,0.552465,a
2013102700,2013,8,18,0.375,0.375,2.25,0.547961,25,0.375,0.5,1.125,0.480764,h
2013102701,2013,8,7,0.125,0.0625,2,0.461597,30,0.625,0.6875,1.875,0.491148,a
2013102702,2013,8,14,0.75,0.5625,1.25,0.541042,3,0.25,0.375,1.75,0.466886,h
2013102703,2013,8,11,0.875,0.8125,1,0.498333,10,0.25,0.375,1.875,0.473472,h
2013102704,2013,8,23,0.75,0.625,0.875,0.525451,9,0.125,0.3125,1.75,0.477014,h
2013102705,2013,8,26,0,0.25,3,0.408507,27,0.125,0.375,2.375,0.437917,a
2013102706,2013,8,15,0.5,0.3125,1.5,0.510312,4,0.375,0.375,2.625,0.519099,h
2013102707,2013,8,2,0.875,0.8125,1.125,0.499757,12,0.375,0.4375,2.375,0.515347,h
2013102708,2013,8,29,0.5,0.3125,2,0.499028,21,0.375,0.5,1.5,0.508819,h
2013102709,2013,8,13,1,0.9375,1.75,0.542361,28,0.5,0.5625,1.5,0.503819,h
2013102710,2013,8,20,0.5,0.375,1.125,0.44625,19,0.5,0.75,1.75,0.512674,a
2013102800,2013,8,32,0.375,0.4375,1.625,0.513748,31,0.75,0.875,1,0.47798,a
2013103100,2013,9,10,0.625,0.4375,1.125,0.462047,2,0.625,0.75,2.25,0.530958,h
2013110300,2013,9,9,0.375,0.25,2.125,0.472724,14,0.5,0.625,0.625,0.478005,a
2013110301,2013,9,22,0.625,0.625,1.375,0.550533,21,0.25,0.4375,2,0.489375,h
2013110302,2013,9,25,0.75,0.5625,1,0.499822,20,0.25,0.375,2.25,0.452951,h
2013110303,2013,9,12,0.625,0.5,2.25,0.540272,23,0.5,0.625,1.875,0.537503,h
2013110304,2013,9,32,0.375,0.4375,1.625,0.517394,8,0.375,0.4375,1.25,0.489415,a
2013110305,2013,9,28,0.75,0.625,1.125,0.520627,16,0.5,0.5,1.625,0.53934,h
2013110306,2013,9,15,0.5,0.3125,1.5,0.523854,26,0.625,0.3125,0.75,0.468194,a
2013110307,2013,9,31,1,0.875,1.5,0.559137,24,0.25,0.1875,1.75,0.505122,h
2013110308,2013,9,3,0.625,0.4375,1.125,0.4975,1,0.25,0.4375,1.75,0.51444,h
2013110309,2013,9,11,0.875,0.8125,1.125,0.50191,4,0.25,0.3125,2.75,0.510662,h
2013110310,2013,9,5,0.5,0.4375,1.75,0.546496,6,0.625,0.75,1.25,0.475382,a
2013110400,2013,9,19,0.875,0.6875,0.625,0.529479,17,0.5,0.5,1.25,0.506701,a
2013110700,2013,10,20,0.625,0.4375,0.875,0.449861,28,0.5,0.625,1.5,0.523056,h
2013111000,2013,10,21,0.5,0.375,0.625,0.489375,31,0.875,0.9375,1,0.485307,a
2013111001,2013,10,1,0.625,0.4375,1.25,0.476937,2,0.5,0.6875,2.25,0.529819,h
2013111002,2013,10,17,0.5,0.5,1.25,0.508166,18,0.375,0.375,1.5,0.502361,a
2013111003,2013,10,19,0.75,0.625,0.75,0.531354,26,0.75,0.375,0.75,0.465903,a
2013111004,2013,10,6,0.75,0.6875,1.625,0.503611,32,0.5,0.4375,1.25,0.456215,a
2013111005,2013,10,27,0.625,0.375,1.875,0.511389,15,0,0.25,1.75,0.498611,h
2013111006,2013,10,4,0.375,0.3125,2.125,0.497604,9,0.125,0.25,1.75,0.474479,h
2013111007,2013,10,8,0.5,0.4375,1.875,0.477917,7,0.125,0.125,1.875,0.463576,a
2013111008,2013,10,30,0.75,0.6875,0.75,0.514306,22,0.625,0.625,1.125,0.545903,a
2013111009,2013,10,29,0.625,0.375,2.25,0.504028,5,0.25,0.375,1.375,0.519757,h
2013111010,2013,10,16,0.375,0.4375,0.75,0.506808,13,0.875,0.9375,1.375,0.507014,a
2013111011,2013,10,23,0.75,0.625,0.875,0.550694,25,0.375,0.5625,1.125,0.466563,h
2013111100,2013,10,24,0.125,0.1875,1.625,0.525556,10,0.25,0.4375,2,0.473681,h
2013111400,2013,11,8,0.5,0.4375,1.25,0.480868,6,0.75,0.75,0.75,0.474271,a
2013111700,2013,11,9,0.5,0.3125,1.875,0.479182,12,0.25,0.4375,2.875,0.501285,h
2013111701,2013,11,17,0.5,0.5,1,0.487782,1,0.125,0.375,2,0.51566,h
2013111702,2013,11,2,0.875,0.6875,1.25,0.494236,3,0.25,0.4375,2.125,0.478646,h
2013111703,2013,11,5,0.375,0.3125,2,0.534899,15,0.125,0.3125,1.375,0.494757,a
2013111704,2013,11,7,0.125,0.125,1.875,0.461354,29,0.25,0.4375,2.75,0.447396,a
2013111705,2013,11,10,0.625,0.4375,1.125,0.463262,16,0.5,0.4375,1.375,0.539549,h
2013111706,2013,11,26,0.125,0.4375,2.75,0.396562,28,0.375,0.5625,1.625,0.527222,h
2013111707,2013,11,4,0.5,0.375,1.75,0.496389,18,0.375,0.375,1.625,0.506806,h
2013111708,2013,11,24,0.25,0.25,1.625,0.530972,21,0.25,0.375,2.25,0.477257,h
2013111709,2013,11,13,1,0.9375,1.75,0.534931,14,0.5,0.625,0.625,0.480625,h
2013111710,2013,11,23,0.875,0.6875,1,0.56059,30,0.5,0.625,1.75,0.481252,h
2013111711,2013,11,31,1,0.9375,1.25,0.537609,20,0.25,0.4375,2.375,0.477222,h
2013111712,2013,11,27,0.75,0.4375,1.875,0.533229,19,0.375,0.5625,2,0.501146,h
2013111800,2013,11,22,0.75,0.6875,1.125,0.545672,11,0.625,0.75,1.5,0.49077,h
2013112100,2013,12,21,0.375,0.3125,0.625,0.505,23,0.5,0.6875,1.875,0.532572,a
2013112400,2013,12,1,0.625,0.375,1.25,0.492458,12,0.125,0.375,3,0.491701,h
2013112401,2013,12,3,0.5,0.375,1.5,0.482604,4,0.375,0.4375,1.75,0.525558,a
2013112402,2013,12,18,0.375,0.375,2.75,0.553785,24,0.25,0.25,1.375,0.49746,a
2013112404,2013,12,5,0.25,0.25,1.75,0.518362,7,0.25,0.1875,1.625,0.481979,a
2013112405,2013,12,14,0.75,0.625,1.375,0.535486,16,0.5,0.4375,1.375,0.527431,a
2013112406,2013,12,10,0.625,0.4375,1.125,0.469929,22,0.75,0.75,1.25,0.561354,a
2013112407,2013,12,32,0.5,0.5,1.25,0.510936,17,0.5,0.5,1.375,0.518924,h
2013112408,2013,12,29,0.75,0.5,1.75,0.514375,6,0.625,0.6875,0.5,0.475972,h
2013112409,2013,12,15,0.5,0.3125,1.625,0.516979,8,0.375,0.4375,1.25,0.494797,a
2013112410,2013,12,27,0.625,0.375,2,0.532049,25,0.375,0.5625,1.25,0.469444,a
2013112411,2013,12,11,0.875,0.75,1.375,0.496045,13,0.75,0.875,1.625,0.514441,h
2013112500,2013,12,28,0.625,0.5,1.25,0.520557,30,0.625,0.6875,1.75,0.481528,a
2013112800,2013,13,18,0.5,0.4375,3.125,0.559618,19,0.375,0.5,2.125,0.481944,h
2013112801,2013,13,25,0.75,0.5625,1.125,0.497773,15,0.125,0.3125,1.375,0.491528,h
2013112802,2013,13,1,0.75,0.4375,1,0.501382,4,0.25,0.375,1.375,0.516634,h
2013120100,2013,13,22,0.875,0.8125,1.25,0.555521,24,0.25,0.25,1.5,0.495447,h
2013120101,2013,13,3,0.375,0.3125,1.875,0.474097,7,0.375,0.25,1.75,0.494965,a
2013120102,2013,13,6,0.75,0.6875,1.5,0.492049,8,0.375,0.4375,1.5,0.501672,h
2013120103,2013,13,14,0.625,0.5625,1.5,0.524479,13,0.75,0.875,1.75,0.513989,a
2013120104,2013,13,20,0.625,0.4375,1,0.444973,17,0.5,0.5,1.25,0.511103,h
2013120105,2013,13,12,0.625,0.375,2,0.520897,10,0.375,0.5,1.75,0.502674,a
2013120106,2013,13,26,0.25,0.5,2.375,0.406215,29,0.25,0.5,3,0.465521,h
2013120107,2013,13,9,0.5,0.3125,1.75,0.4638,21,0.25,0.3125,2.125,0.491771,a
2013120108,2013,13,30,0.75,0.6875,0.875,0.521285,32,0.375,0.4375,1.25,0.451076,h
2013120109,2013,13,5,0.125,0.1875,1.875,0.504056,11,0.625,0.75,1.5,0.49952,a
2013120110,2013,13,16,0.375,0.4375,1.125,0.511042,2,0.5,0.6875,2.25,0.513153,a
2013120111,2013,13,28,0.5,0.4375,1.25,0.530557,27,0.25,0.4375,2.5,0.427917,a
2013120200,2013,13,31,1,0.9375,1.125,0.535908,23,0.5,0.6875,1.375,0.517225,h
2013120500,2013,14,7,0.125,0.25,1.75,0.451458,5,0.125,0.125,1.625,0.523021,h
2013120800,2013,14,1,0.875,0.5,1.125,0.523812,20,0.125,0.375,2.375,0.494493,h
2013120801,2013,14,2,0.875,0.6875,1.25,0.508785,6,0.625,0.6875,0.375,0.466285,h
2013120802,2013,14,11,1,0.8125,1.125,0.493025,3,0.125,0.25,1.875,0.47691,h
2013120803,2013,14,12,0.625,0.375,1.625,0.502772,15,0.125,0.3125,1.375,0.494618,h
2013120804,2013,14,23,0.875,0.6875,1,0.551736,22,0.625,0.75,1.125,0.550764,h
2013120805,2013,14,26,0.375,0.5625,1.875,0.425208,18,0.375,0.4375,1.75,0.488715,h
2013120806,2013,14,4,0.5,0.375,1.625,0.513953,10,0.5,0.5625,1.75,0.500318,a
2013120807,2013,14,24,0.375,0.3125,1.875,0.534479,9,0.125,0.3125,2,0.462674,h
2013120808,2013,14,28,0.375,0.375,1.375,0.517291,14,0.625,0.625,0.625,0.496563,a
2013120809,2013,14,13,1,0.875,1.625,0.546736,8,0.375,0.4375,1.5,0.48511,h
2013120810,2013,14,29,0.75,0.5,1.75,0.527604,32,0.25,0.375,1.25,0.452882,h
2013120811,2013,14,16,0.5,0.5,1,0.532361,27,0.25,0.4375,2.5,0.432118,h
2013120812,2013,14,30,0.75,0.6875,1,0.525312,31,0.75,0.875,1,0.478577,h
2013120813,2013,14,19,0.625,0.5,0.75,0.530993,21,0.25,0.3125,2.25,0.496458,h
2013120900,2013,14,17,0.625,0.5625,1,0.5034,25,0.25,0.5,1.125,0.455035,h
2013121200,2013,15,13,0.875,0.8125,1.625,0.512743,16,0.5,0.5,1.375,0.545486,a
2013121500,2013,15,21,0.375,0.3125,0.875,0.49441,28,0.25,0.3125,2.375,0.506076,h
2013121501,2013,15,3,0.375,0.25,1.875,0.477188,17,0.5,0.5625,1.5,0.525097,a
2013121502,2013,15,6,0.75,0.6875,1.375,0.495799,5,0.125,0.125,1.75,0.51809,h
2013121503,2013,15,7,0.125,0.25,2,0.447153,9,0.25,0.375,2.125,0.471458,a
2013121504,2013,15,10,0.625,0.5625,1.125,0.45538,11,0.5,0.75,1.5,0.495249,h
2013121505,2013,15,20,0.625,0.375,1,0.461917,26,0.625,0.5,0.75,0.452812,h
2013121506,2013,15,27,0.5,0.375,2.375,0.52441,31,0.75,0.875,1.125,0.489029,a
2013121507,2013,15,32,0.5,0.375,1.25,0.509063,23,0.5,0.6875,1.25,0.521183,h
2013121508,2013,15,24,0.375,0.3125,1.5,0.501528,30,0.625,0.6875,1.5,0.501562,a
2013121509,2013,15,8,0.375,0.375,1.625,0.484096,29,0.375,0.5625,2,0.472119,a
2013121510,2013,15,22,0.875,0.75,1.25,0.549757,12,0.125,0.375,2.5,0.484861,h
2013121511,2013,15,15,0.5,0.3125,2.25,0.540799,14,0.75,0.6875,0.625,0.509028,a
2013121512,2013,15,25,0.625,0.4375,1.25,0.493713,19,0.375,0.5,2,0.471424,a
2013121513,2013,15,4,0.625,0.4375,1.375,0.513641,2,0.375,0.625,2,0.513465,h
2013121600,2013,15,18,0.5,0.4375,3.125,0.562292,1,0.25,0.5625,1.75,0.515211,a
2013122200,2013,16,9,0.5,0.375,1.75,0.482238,10,0.5,0.5625,1.75,0.498477,h
2013122201,2013,16,22,0.875,0.75,1.125,0.529514,23,0.375,0.625,1.5,0.52059,h
2013122202,2013,16,2,1,0.6875,1.25,0.529028,20,0,0.3125,2.75,0.464701,h
2013122203,2013,16,5,0.125,0.125,1.875,0.516313,13,0.75,0.8125,1.625,0.49642,a
2013122204,2013,16,7,0.125,0.25,1.75,0.43,8,0.5,0.4375,1.375,0.506047,a
2013122205,2013,16,14,0.625,0.6875,1.625,0.502257,6,0.625,0.6875,0.375,0.488507,a
2013122206,2013,16,12,0.75,0.4375,1.375,0.508744,3,0.125,0.25,2,0.478889,h
2013122207,2013,16,26,0.5,0.5625,1.75,0.424618,17,0.375,0.5,1.75,0.515756,h
2013122208,2013,16,32,0.625,0.4375,1.25,0.518542,24,0.25,0.3125,1.125,0.490655,h
2013122209,2013,16,28,0.25,0.25,1.5,0.518021,25,0.375,0.5,1,0.454306,a
2013122210,2013,16,18,0.5,0.4375,3,0.578379,27,0.375,0.4375,2.75,0.444155,a
2013122211,2013,16,31,0.875,0.8125,1.25,0.509762,29,0.5,0.625,2.25,0.50014,a
2013122212,2013,16,19,0.5,0.4375,1,0.528771,4,0.375,0.5,1.375,0.517222,a
2013122213,2013,16,16,0.625,0.5625,1.125,0.557847,15,0.125,0.3125,1.5,0.488368,h
2013122214,2013,16,1,0.75,0.5,1.625,0.500236,11,0.5,0.75,1.25,0.504728,a
2013122300,2013,16,30,0.75,0.6875,1,0.511736,21,0.125,0.25,2.5,0.499792,h
2013122900,2013,17,21,0.375,0.25,1,0.507986,22,0.625,0.75,1.25,0.533368,a
2013122901,2013,17,17,0.625,0.5,1.125,0.49972,19,0.5,0.5,2.125,0.486146,a
2013122902,2013,17,2,1,0.6875,1.75,0.549028,1,0.25,0.5,2,0.495211,h
2013122903,2013,17,25,0.625,0.5,1.5,0.513229,26,0.75,0.625,0.75,0.455451,a
2013122904,2013,17,6,0.75,0.6875,1.375,0.501042,7,0.375,0.25,1.625,0.482431,h
2013122905,2013,17,10,0.5,0.5,1.5,0.44979,12,0.25,0.5,2.25,0.485,a
2013122906,2013,17,20,0.625,0.3125,1.25,0.452473,18,0.375,0.4375,1.25,0.491597,h
2013122907,2013,17,11,1,0.75,1.25,0.487087,9,0.25,0.375,1.625,0.46625,h
2013122908,2013,17,23,1,0.6875,0.875,0.568646,24,0.125,0.25,1.125,0.477565,h
2013122909,2013,17,27,0.5,0.4375,2.75,0.524618,28,0.125,0.1875,2.75,0.503924,h
2013122910,2013,17,4,0.625,0.5,1.625,0.513502,3,0.125,0.25,1.75,0.479028,h
2013122911,2013,17,8,0.375,0.4375,1.75,0.49368,5,0.125,0.125,2,0.515799,h
2013122912,2013,17,29,0.75,0.625,1.625,0.528472,30,0.75,0.75,1.25,0.507431,a
2013122913,2013,17,15,0.375,0.25,2.25,0.508333,13,0.75,0.8125,1.625,0.489996,a
2013122914,2013,17,16,0.625,0.5625,1.25,0.556513,14,0.75,0.6875,0.625,0.522445,h
2013122915,2013,17,31,0.875,0.8125,1.25,0.511533,32,0.25,0.4375,1.375,0.451111,h
2014090400,2014,1,31,0.875,0.8125,1.25,0.504484,19,0.5,0.5,2,0.497083,h
2014090700,2014,1,21,0.375,0.25,1.125,0.50829,23,0.25,0.625,1.5,0.514279,h
2014090701,2014,1,1,0.625,0.4375,1.75,0.497979,2,0.5,0.75,1.625,0.517632,a
2014090702,2014,1,17,0.5,0.4375,1.375,0.500587,9,0.375,0.4375,1.75,0.471043,a
2014090703,2014,1,5,0.125,0.125,1.75,0.512499,28,0.125,0.1875,2.875,0.510972,h
2014090704,2014,1,14,0.5,0.625,2,0.489861,8,0.5,0.4375,1.375,0.51379,a
2014090705,2014,1,10,0.5,0.5,1.625,0.465623,11,0.375,0.6875,1.125,0.487714,h
2014090706,2014,1,12,0.75,0.5,1.375,0.513883,15,0.125,0.25,1.25,0.4725,h
2014090707,2014,1,26,0.625,0.6875,2,0.447639,7,0.375,0.25,1.75,0.484583,h
2014090708,2014,1,4,0.75,0.5625,1.5,0.526974,3,0.125,0.25,1.75,0.475139,h
2014090709,2014,1,32,0.5,0.375,1.25,0.525069,20,0.125,0.375,2.25,0.474285,a
2014090710,2014,1,25,0.5,0.4375,1.875,0.501215,30,0.875,0.8125,0.625,0.518507,a
2014090711,2014,1,24,0.375,0.25,1.625,0.496111,22,0.75,0.8125,1.125,0.536528,a
2014090712,2014,1,13,0.875,0.8125,1.375,0.52566,6,0.5,0.625,0.625,0.470139,h
2014090800,2014,1,18,0.5,0.4375,2.75,0.577859,27,0.375,0.4375,2.25,0.446447,h
2014090801,2014,1,29,0.75,0.625,1.75,0.529514,16,0.375,0.5,1.25,0.520278,h
2014091100,2014,2,1,0.625,0.4375,1.75,0.509923,4,0.375,0.5625,1.5,0.518125,h
2014091400,2014,2,9,0.625,0.5,1.5,0.495641,10,0.375,0.4375,1.875,0.495352,h
2014091401,2014,2,22,1,0.875,0.875,0.528576,18,0.375,0.4375,1.5,0.495764,h
2014091402,2014,2,2,1,0.75,1.75,0.543646,21,0.125,0.25,2.625,0.504375,h
2014091403,2014,2,3,0.5,0.3125,1.5,0.479167,23,0.125,0.5625,1.75,0.505598,h
2014091404,2014,2,20,0.625,0.375,1.375,0.446848,11,0.375,0.6875,1.125,0.489624,a
2014091405,2014,2,27,0.5,0.4375,2.75,0.525694,29,0.625,0.6875,2,0.492015,a
2014091406,2014,2,8,0.25,0.375,2,0.466978,25,0.5,0.5,0.875,0.473889,a
2014091407,2014,2,28,0.375,0.25,1.125,0.542326,7,0.375,0.25,1.5,0.471181,h
2014091408,2014,2,16,0.75,0.5625,1.125,0.59561,31,0.625,0.75,1.125,0.463022,h
2014091409,2014,2,24,0.375,0.25,1.375,0.483264,32,0.375,0.4375,1.375,0.456042,a
2014091410,2014,2,13,0.875,0.8125,1.125,0.501424,14,0.625,0.5625,0.625,0.532307,h
2014091411,2014,2,19,0.5,0.5,1,0.522694,12,0.25,0.5,1.875,0.477569,h
2014091412,2014,2,15,0.25,0.1875,2.625,0.486667,5,0.125,0.125,1.875,0.520139,a
2014091413,2014,2,30,0.625,0.75,1.5,0.501875,17,0.375,0.4375,1.75,0.504402,a
2014091500,2014,2,6,0.625,0.5625,1.625,0.519861,26,0.75,0.6875,0.625,0.43691,a
2014091800,2014,3,21,0.5,0.3125,1.5,0.515165,24,0.125,0.25,1.5,0.476974,h
2014092100,2014,3,9,0.5,0.4375,1.25,0.50005,16,0.5,0.625,1.125,0.526945,a
2014092101,2014,3,2,1,0.75,1.375,0.544861,8,0.5,0.375,1.625,0.518368,h
2014092102,2014,3,3,0.375,0.25,1.5,0.474861,1,0.375,0.5,1.875,0.489204,a
2014092103,2014,3,18,0.5,0.4375,2.75,0.591192,19,0.5,0.5,1.625,0.476111,h
2014092104,2014,3,7,0.125,0.25,1.875,0.418438,6,0.5,0.5625,0.5,0.471007,a
2014092105,2014,3,11,1,0.6875,1.25,0.498719,15,0.125,0.1875,1.375,0.480451,h
2014092106,2014,3,23,1,0.5625,0.75,0.565243,20,0.125,0.375,1.875,0.468069,h
2014092107,2014,3,27,0.625,0.5,2.375,0.535451,5,0.125,0.125,2.125,0.513542,h
2014092108,2014,3,26,0.75,0.75,1.5,0.456632,28,0,0.1875,2.875,0.525903,h
2014092109,2014,3,32,0.5,0.4375,1.375,0.534618,25,0.625,0.5625,1,0.476424,a
2014092110,2014,3,29,0.75,0.6875,1.5,0.526875,30,0.75,0.6875,0.375,0.519722,h
2014092111,2014,3,10,0.5,0.4375,1.625,0.470971,14,0.625,0.5625,0.875,0.521022,a
2014092112,2014,3,31,0.875,0.75,1.125,0.508954,13,0.625,0.75,1.75,0.484242,h
2014092113,2014,3,22,0.875,0.8125,0.875,0.504757,4,0.5,0.625,1.25,0.514375,a
2014092200,2014,3,12,0.625,0.4375,1.5,0.508987,17,0.5,0.5,1.375,0.504298,a
2014092500,2014,4,28,0.375,0.1875,1.625,0.524653,27,0.5,0.5625,2,0.475753,a
2014092800,2014,4,1,0.75,0.5625,1.625,0.513604,22,0.75,0.8125,0.75,0.533472,h
2014092801,2014,4,17,0.375,0.4375,1.125,0.51267,19,0.5,0.5,1.375,0.46,a
2014092802,2014,4,5,0.25,0.1875,1.75,0.507396,9,0.375,0.4375,1.875,0.474063,h
2014092803,2014,4,6,0.75,0.625,1.625,0.54441,8,0.5,0.375,1.75,0.499653,h
2014092804,2014,4,20,0.625,0.375,1.375,0.466258,21,0.125,0.3125,2.625,0.483507,h
2014092805,2014,4,12,0.625,0.4375,1.5,0.510931,18,0.375,0.4375,1.375,0.508438,a
2014092806,2014,4,15,0.25,0.1875,2.875,0.479861,10,0.375,0.4375,2.125,0.498408,a
2014092807,2014,4,4,0.75,0.625,1,0.539162,24,0.25,0.3125,1.5,0.474405,a
2014092808,2014,4,16,0.75,0.625,1,0.585992,7,0.375,0.25,1.5,0.483438,h
